09/18/2024 13:09:30.000,0.148,0.000
09/18/2024 13:09:40.000,0.148,0.008
09/18/2024 13:09:50.000,0.148,0.013
09/18/2024 13:10:00.000,0.148,0.016
09/18/2024 13:10:10.000,0.148,0.019
09/18/2024 13:10:20.000,0.148,0.022
09/18/2024 13:10:30.000,0.148,0.024
