09/18/2024 12:14:20.000,0.148,0.000
09/18/2024 12:14:30.000,0.148,0.009
09/18/2024 12:14:40.000,0.148,0.036
09/18/2024 12:14:50.000,0.147,0.051
09/18/2024 12:15:00.000,0.147,0.062
09/18/2024 12:15:10.000,0.146,0.072
09/18/2024 12:15:20.000,0.146,0.080
