09/18/2024 10:48:50.000,0.148,0.000
09/18/2024 10:49:00.000,0.148,0.013
09/18/2024 10:49:10.000,0.148,0.024
09/18/2024 10:49:20.000,0.148,0.031
09/18/2024 10:49:30.000,0.148,0.036
09/18/2024 10:49:40.000,0.148,0.041
09/18/2024 10:49:50.000,0.148,0.046
