09/18/2024 12:26:10.000,0.148,0.000
09/18/2024 12:26:20.000,0.148,0.016
09/18/2024 12:26:30.000,0.148,0.038
09/18/2024 12:26:40.000,0.147,0.052
09/18/2024 12:26:50.000,0.147,0.063
09/18/2024 12:27:00.000,0.146,0.072
09/18/2024 12:27:10.000,0.146,0.080
