09/18/2024 11:00:10.000,0.148,0.000
09/18/2024 11:00:20.000,0.148,0.007
09/18/2024 11:00:30.000,0.148,0.021
09/18/2024 11:00:40.000,0.148,0.029
09/18/2024 11:00:50.000,0.148,0.035
09/18/2024 11:01:00.000,0.148,0.040
09/18/2024 11:01:10.000,0.148,0.044
