01/01/2014 00:35:40.000,0.151,0.000
01/01/2014 00:35:50.000,0.151,0.000
01/01/2014 00:36:00.000,0.151,0.001
01/01/2014 00:36:10.000,0.151,0.017
01/01/2014 00:36:20.000,0.150,0.026
01/01/2014 00:36:30.000,0.150,0.032
01/01/2014 00:36:40.000,0.150,0.037
