01/01/2014 00:43:20.000,0.151,0.000
01/01/2014 00:43:30.000,0.151,0.001
01/01/2014 00:43:40.000,0.151,0.027
01/01/2014 00:43:50.000,0.150,0.043
01/01/2014 00:44:00.000,0.150,0.055
01/01/2014 00:44:10.000,0.149,0.064
01/01/2014 00:44:20.000,0.149,0.072
