01/01/2014 00:54:00.000,0.151,0.000
01/01/2014 00:54:10.000,0.151,0.000
01/01/2014 00:54:20.000,0.151,0.001
01/01/2014 00:54:30.000,0.151,0.009
01/01/2014 00:54:40.000,0.151,0.013
01/01/2014 00:54:50.000,0.151,0.016
01/01/2014 00:55:00.000,0.151,0.019
