01/01/2014 00:27:50.000,0.151,0.000
01/01/2014 00:28:00.000,0.151,0.000
01/01/2014 00:28:10.000,0.151,0.011
01/01/2014 00:28:20.000,0.150,0.021
01/01/2014 00:28:30.000,0.150,0.028
01/01/2014 00:28:40.000,0.150,0.034
01/01/2014 00:28:50.000,0.150,0.039
