01/01/2014 00:10:50.000,0.151,0.001
01/01/2014 00:11:00.000,0.151,0.001
01/01/2014 00:11:10.000,0.151,0.012
01/01/2014 00:11:20.000,0.151,0.022
01/01/2014 00:11:30.000,0.150,0.029
01/01/2014 00:11:40.000,0.150,0.034
01/01/2014 00:11:50.000,0.150,0.039
