"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 11, -0.365840, 0.000000, -0.057439, -0.107389, -0.023979, -0.017248
100.000000, 12, -0.365840, 0.000000, -0.048075, -0.117697, -0.026261, -0.017248
100.000000, 13, -0.365840, 0.000000, -0.040557, -0.126026, -0.028248, -0.017248
100.000000, 14, -0.365840, 0.000000, -0.034522, -0.132318, -0.029946, -0.017248
100.000000, 15, -0.365840, 0.000000, -0.029677, -0.137076, -0.031393, -0.017248
100.000000, 16, -0.365840, 0.000000, -0.025787, -0.140947, -0.032630, -0.017248
100.000000, 17, -0.365840, 0.000000, -0.022664, -0.144349, -0.033687, -0.017248
100.000000, 18, -0.365840, 0.000000, -0.020157, -0.147400, -0.034581, -0.017248
100.000000, 19, -0.365840, 0.000000, -0.018145, -0.150063, -0.035327, -0.017248
100.000000, 0, -0.362753, 0.000000, -0.541819, -0.002997, -0.000291, -0.017176
100.000000, 1, -0.362753, 0.000000, -0.436929, -0.005419, -0.001007, -0.017176
100.000000, 2, -0.362753, 0.000000, -0.352721, -0.010171, -0.002081, -0.017176
100.000000, 3, -0.362753, 0.000000, -0.285118, -0.017236, -0.003636, -0.017176
100.000000, 4, -0.362753, 0.000000, -0.230845, -0.026486, -0.005715, -0.017176
100.000000, 5, -0.362753, 0.000000, -0.187274, -0.037375, -0.008272, -0.017176
100.000000, 6, -0.362753, 0.000000, -0.152294, -0.048942, -0.011197, -0.017176
100.000000, 7, -0.362753, 0.000000, -0.124212, -0.060609, -0.014354, -0.017176
100.000000, 8, -0.362753, 0.000000, -0.101667, -0.072162, -0.017598, -0.017176
100.000000, 9, -0.362753, 0.000000, -0.083567, -0.083720, -0.020791, -0.017176
100.000000, 10, -0.362753, 0.000000, -0.069037, -0.095345, -0.023809, -0.017176
100.000000, 11, -0.362753, 0.000000, -0.057371, -0.106714, -0.026587, -0.017176
100.000000, 12, -0.362753, 0.000000, -0.048006, -0.116948, -0.029079, -0.017176
100.000000, 13, -0.362753, 0.000000, -0.040488, -0.125214, -0.031244, -0.017176
100.000000, 14, -0.362753, 0.000000, -0.034452, -0.131449, -0.033087, -0.017176
100.000000, 15, -0.362753, 0.000000, -0.029606, -0.136161, -0.034652, -0.017176
100.000000, 16, -0.362753, 0.000000, -0.025716, -0.139990, -0.035986, -0.017176
100.000000, 17, -0.362753, 0.000000, -0.022592, -0.143358, -0.037124, -0.017176
100.000000, 18, -0.362753, 0.000000, -0.020085, -0.146381, -0.038088, -0.017176
100.000000, 19, -0.362753, 0.000000, -0.018072, -0.149023, -0.038892, -0.017176
100.000000, 0, -0.359665, 0.000000, -0.541811, -0.002981, -0.000325, -0.017095
100.000000, 1, -0.359665, 0.000000, -0.436906, -0.005390, -0.001125, -0.017095
100.000000, 2, -0.359665, 0.000000, -0.352687, -0.010116, -0.002325, -0.017095
100.000000, 3, -0.359665, 0.000000, -0.285075, -0.017141, -0.004056, -0.017095
100.000000, 4, -0.359665, 0.000000, -0.230794, -0.026335, -0.006364, -0.017095
100.000000, 5, -0.359665, 0.000000, -0.187217, -0.037157, -0.009191, -0.017095
100.000000, 6, -0.359665, 0.000000, -0.152232, -0.048644, -0.012409, -0.017095
100.000000, 7, -0.359665, 0.000000, -0.124146, -0.060224, -0.015868, -0.017095
100.000000, 8, -0.359665, 0.000000, -0.101598, -0.071682, -0.019408, -0.017095
100.000000, 9, -0.359665, 0.000000, -0.083496, -0.083153, -0.022881, -0.017095
100.000000, 10, -0.359665, 0.000000, -0.068963, -0.094696, -0.026160, -0.017095
100.000000, 11, -0.359665, 0.000000, -0.057296, -0.105981, -0.029175, -0.017095
100.000000, 12, -0.359665, 0.000000, -0.047930, -0.116137, -0.031874, -0.017095
100.000000, 13, -0.359665, 0.000000, -0.040410, -0.124336, -0.034214, -0.017095
100.000000, 14, -0.359665, 0.000000, -0.034373, -0.130511, -0.036202, -0.017095
100.000000, 15, -0.359665, 0.000000, -0.029527, -0.135175, -0.037883, -0.017095
100.000000, 16, -0.359665, 0.000000, -0.025636, -0.138962, -0.039312, -0.017095
100.000000, 17, -0.359665, 0.000000, -0.022512, -0.142293, -0.040531, -0.017095
100.000000, 18, -0.359665, 0.000000, -0.020005, -0.145287, -0.041562, -0.017095
100.000000, 19, -0.359665, 0.000000, -0.017992, -0.147908, -0.042424, -0.017095
100.000000, 0, -0.356578, 0.000000, -0.541802, -0.002963, -0.000359, -0.017006
100.000000, 1, -0.356578, 0.000000, -0.436881, -0.005358, -0.001243, -0.017006
100.000000, 2, -0.356578, 0.000000, -0.352649, -0.010055, -0.002567, -0.017006
100.000000, 3, -0.356578, 0.000000, -0.285027, -0.017037, -0.004474, -0.017006
100.000000, 4, -0.356578, 0.000000, -0.230738, -0.026170, -0.007009, -0.017006
100.000000, 5, -0.356578, 0.000000, -0.187154, -0.036919, -0.010103, -0.017006
100.000000, 6, -0.356578, 0.000000, -0.152164, -0.048319, -0.013612, -0.017006
100.000000, 7, -0.356578, 0.000000, -0.124073, -0.059804, -0.017371, -0.017006
100.000000, 8, -0.356578, 0.000000, -0.101522, -0.071161, -0.021205, -0.017006
100.000000, 9, -0.356578, 0.000000, -0.083417, -0.082538, -0.024956, -0.017006
100.000000, 10, -0.356578, 0.000000, -0.068882, -0.093994, -0.028495, -0.017006
100.000000, 11, -0.356578, 0.000000, -0.057214, -0.105191, -0.031742, -0.017006
100.000000, 12, -0.356578, 0.000000, -0.047846, -0.115265, -0.034644, -0.017006
100.000000, 13, -0.356578, 0.000000, -0.040325, -0.123393, -0.037158, -0.017006
100.000000, 14, -0.356578, 0.000000, -0.034287, -0.129506, -0.039289, -0.017006
100.000000, 15, -0.356578, 0.000000, -0.029440, -0.134118, -0.041087, -0.017006
100.000000, 16, -0.356578, 0.000000, -0.025549, -0.137863, -0.042610, -0.017006
100.000000, 17, -0.356578, 0.000000, -0.022425, -0.141157, -0.043906, -0.017006
100.000000, 18, -0.356578, 0.000000, -0.019916, -0.144120, -0.045005, -0.017006
100.000000, 19, -0.356578, 0.000000, -0.017903, -0.146718, -0.045923, -0.017006
100.000000, 0, -0.353491, 0.000000, -0.541792, -0.002943, -0.000393, -0.016909
100.000000, 1, -0.353491, 0.000000, -0.436854, -0.005322, -0.001360, -0.016909
100.000000, 2, -0.353491, 0.000000, -0.352608, -0.009988, -0.002807, -0.016909
100.000000, 3, -0.353491, 0.000000, -0.284974, -0.016922, -0.004890, -0.016909
100.000000, 4, -0.353491, 0.000000, -0.230676, -0.025989, -0.007651, -0.016909
100.000000, 5, -0.353491, 0.000000, -0.187085, -0.036660, -0.011010, -0.016909
100.000000, 6, -0.353491, 0.000000, -0.152089, -0.047966, -0.014808, -0.016909
100.000000, 7, -0.353491, 0.000000, -0.123994, -0.059349, -0.018864, -0.016909
100.000000, 8, -0.353491, 0.000000, -0.101439, -0.070601, -0.022989, -0.016909
100.000000, 9, -0.353491, 0.000000, -0.083331, -0.081877, -0.027015, -0.016909
100.000000, 10, -0.353491, 0.000000, -0.068794, -0.093239, -0.030810, -0.016909
100.000000, 11, -0.353491, 0.000000, -0.057123, -0.104346, -0.034287, -0.016909
100.000000, 12, -0.353491, 0.000000, -0.047754, -0.114334, -0.037389, -0.016909
100.000000, 13, -0.353491, 0.000000, -0.040232, -0.122386, -0.040076, -0.016909
100.000000, 14, -0.353491, 0.000000, -0.034193, -0.128433, -0.042350, -0.016909
100.000000, 15, -0.353491, 0.000000, -0.029345, -0.132992, -0.044262, -0.016909
100.000000, 16, -0.353491, 0.000000, -0.025453, -0.136693, -0.045877, -0.016909
100.000000, 17, -0.353491, 0.000000, -0.022328, -0.139949, -0.047251, -0.016909
100.000000, 18, -0.353491, 0.000000, -0.019820, -0.142880, -0.048415, -0.016909
100.000000, 19, -0.353491, 0.000000, -0.017806, -0.145455, -0.049389, -0.016909
100.000000, 0, -0.350404, 0.000000, -0.541782, -0.002921, -0.000427, -0.016804
100.000000, 1, -0.350404, 0.000000, -0.436825, -0.005283, -0.001477, -0.016804
100.000000, 2, -0.350404, 0.000000, -0.352564, -0.009915, -0.003046, -0.016804
100.000000, 3, -0.350404, 0.000000, -0.284917, -0.016798, -0.005303, -0.016804
100.000000, 4, -0.350404, 0.000000, -0.230610, -0.025794, -0.008287, -0.016804
100.000000, 5, -0.350404, 0.000000, -0.187011, -0.036379, -0.011910, -0.016804
100.000000, 6, -0.350404, 0.000000, -0.152009, -0.047585, -0.015994, -0.016804
100.000000, 7, -0.350404, 0.000000, -0.123908, -0.058860, -0.020345, -0.016804
100.000000, 8, -0.350404, 0.000000, -0.101349, -0.070000, -0.024758, -0.016804
100.000000, 9, -0.350404, 0.000000, -0.083238, -0.081169, -0.029057, -0.016804
100.000000, 10, -0.350404, 0.000000, -0.068698, -0.092432, -0.033104, -0.016804
100.000000, 11, -0.350404, 0.000000, -0.057025, -0.103446, -0.036807, -0.016804
100.000000, 12, -0.350404, 0.000000, -0.047654, -0.113343, -0.040108, -0.016804
100.000000, 13, -0.350404, 0.000000, -0.040131, -0.121316, -0.042967, -0.016804
100.000000, 14, -0.350404, 0.000000, -0.034091, -0.127292, -0.045383, -0.016804
100.000000, 15, -0.350404, 0.000000, -0.029242, -0.131797, -0.047409, -0.016804
100.000000, 16, -0.350404, 0.000000, -0.025350, -0.135453, -0.049115, -0.016804
100.000000, 17, -0.350404, 0.000000, -0.022224, -0.138670, -0.050563, -0.016804
100.000000, 18, -0.350404, 0.000000, -0.019715, -0.141568, -0.051791, -0.016804
100.000000, 19, -0.350404, 0.000000, -0.017701, -0.144119, -0.052820, -0.016804
100.000000, 0, -0.347316, 0.000000, -0.541770, -0.002898, -0.000460, -0.016691
100.000000, 1, -0.347316, 0.000000, -0.436793, -0.005241, -0.001592, -0.016691
100.000000, 2, -0.347316, 0.000000, -0.352516, -0.009836, -0.003284, -0.016691
100.000000, 3, -0.347316, 0.000000, -0.284856, -0.016664, -0.005713, -0.016691
100.000000, 4, -0.347316, 0.000000, -0.230538, -0.025583, -0.008919, -0.016691
100.000000, 5, -0.347316, 0.000000, -0.186931, -0.036078, -0.012803, -0.016691
100.000000, 6, -0.347316, 0.000000, -0.151922, -0.047178, -0.017171, -0.016691
100.000000, 7, -0.347316, 0.000000, -0.123816, -0.058338, -0.021814, -0.016691
100.000000, 8, -0.347316, 0.000000, -0.101252, -0.069360, -0.026512, -0.016691
100.000000, 9, -0.347316, 0.000000, -0.083138, -0.080415, -0.031080, -0.016691
100.000000, 10, -0.347316, 0.000000, -0.068595, -0.091574, -0.035377, -0.016691
100.000000, 11, -0.347316, 0.000000, -0.056920, -0.102492, -0.039303, -0.016691
100.000000, 12, -0.347316, 0.000000, -0.047547, -0.112293, -0.042800, -0.016691
100.000000, 13, -0.347316, 0.000000, -0.040022, -0.120181, -0.045830, -0.016691
100.000000, 14, -0.347316, 0.000000, -0.033981, -0.126086, -0.048389, -0.016691
100.000000, 15, -0.347316, 0.000000, -0.029131, -0.130534, -0.050528, -0.016691
