"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 2, -0.384363, 0.000000, -0.352853, -0.010401, -0.000113, -0.017486
100.000000, 3, -0.384363, 0.000000, -0.285286, -0.017652, -0.000282, -0.017486
100.000000, 4, -0.384363, 0.000000, -0.231042, -0.027153, -0.000602, -0.017486
100.000000, 5, -0.384363, 0.000000, -0.187494, -0.038339, -0.001080, -0.017486
100.000000, 6, -0.384363, 0.000000, -0.152533, -0.050227, -0.001679, -0.017486
100.000000, 7, -0.384363, 0.000000, -0.124465, -0.062345, -0.002389, -0.017486
100.000000, 8, -0.384363, 0.000000, -0.101932, -0.074313, -0.003203, -0.017486
100.000000, 9, -0.384363, 0.000000, -0.083842, -0.086362, -0.004062, -0.017486
100.000000, 10, -0.384363, 0.000000, -0.069320, -0.098498, -0.004905, -0.017486
100.000000, 11, -0.384363, 0.000000, -0.057660, -0.110379, -0.005717, -0.017486
100.000000, 12, -0.384363, 0.000000, -0.048300, -0.121103, -0.006488, -0.017486
100.000000, 13, -0.384363, 0.000000, -0.040786, -0.129860, -0.007209, -0.017486
100.000000, 14, -0.384363, 0.000000, -0.034753, -0.136493, -0.007868, -0.017486
100.000000, 15, -0.384363, 0.000000, -0.029910, -0.141512, -0.008449, -0.017486
100.000000, 16, -0.384363, 0.000000, -0.026021, -0.145590, -0.008942, -0.017486
100.000000, 17, -0.384363, 0.000000, -0.022900, -0.149181, -0.009351, -0.017486
100.000000, 18, -0.384363, 0.000000, -0.020394, -0.152396, -0.009686, -0.017486
100.000000, 19, -0.384363, 0.000000, -0.018382, -0.155188, -0.009952, -0.017486
100.000000, 0, -0.381276, 0.000000, -0.541849, -0.003059, -0.000041, -0.017474
100.000000, 1, -0.381276, 0.000000, -0.437012, -0.005534, -0.000156, -0.017474
100.000000, 2, -0.381276, 0.000000, -0.352848, -0.010393, -0.000362, -0.017474
100.000000, 3, -0.381276, 0.000000, -0.285279, -0.017635, -0.000714, -0.017474
100.000000, 4, -0.381276, 0.000000, -0.231034, -0.027121, -0.001268, -0.017474
100.000000, 5, -0.381276, 0.000000, -0.187485, -0.038289, -0.002023, -0.017474
100.000000, 6, -0.381276, 0.000000, -0.152523, -0.050153, -0.002928, -0.017474
100.000000, 7, -0.381276, 0.000000, -0.124455, -0.062238, -0.003958, -0.017474
100.000000, 8, -0.381276, 0.000000, -0.101922, -0.074167, -0.005088, -0.017474
100.000000, 9, -0.381276, 0.000000, -0.083832, -0.086179, -0.006248, -0.017474
100.000000, 10, -0.381276, 0.000000, -0.069309, -0.098277, -0.007375, -0.017474
100.000000, 11, -0.381276, 0.000000, -0.057649, -0.110115, -0.008440, -0.017474
100.000000, 12, -0.381276, 0.000000, -0.048289, -0.120801, -0.009432, -0.017474
100.000000, 13, -0.381276, 0.000000, -0.040774, -0.129523, -0.010341, -0.017474
100.000000, 14, -0.381276, 0.000000, -0.034741, -0.136124, -0.011162, -0.017474
100.000000, 15, -0.381276, 0.000000, -0.029898, -0.141117, -0.011884, -0.017474
100.000000, 16, -0.381276, 0.000000, -0.026010, -0.145170, -0.012496, -0.017474
100.000000, 17, -0.381276, 0.000000, -0.022888, -0.148739, -0.013004, -0.017474
100.000000, 18, -0.381276, 0.000000, -0.020382, -0.151937, -0.013419, -0.017474
100.000000, 19, -0.381276, 0.000000, -0.018370, -0.154717, -0.013753, -0.017474
100.000000, 0, -0.378189, 0.000000, -0.541847, -0.003055, -0.000076, -0.017454
100.000000, 1, -0.378189, 0.000000, -0.437007, -0.005526, -0.000277, -0.017454
100.000000, 2, -0.378189, 0.000000, -0.352839, -0.010378, -0.000611, -0.017454
100.000000, 3, -0.378189, 0.000000, -0.285268, -0.017608, -0.001145, -0.017454
100.000000, 4, -0.378189, 0.000000, -0.231021, -0.027073, -0.001932, -0.017454
100.000000, 5, -0.378189, 0.000000, -0.187471, -0.038217, -0.002964, -0.017454
100.000000, 6, -0.378189, 0.000000, -0.152508, -0.050051, -0.004173, -0.017454
100.000000, 7, -0.378189, 0.000000, -0.124439, -0.062094, -0.005521, -0.017454
100.000000, 8, -0.378189, 0.000000, -0.101905, -0.073978, -0.006966, -0.017454
