"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 0, -0.394397, 0.000000, -0.568170, -0.001660, 0.000630, -0.010797
100.000000, 1, -0.394397, 0.000000, -0.507910, -0.002067, 0.001959, -0.010797
100.000000, 2, -0.394397, 0.000000, -0.454091, -0.002835, 0.003514, -0.010797
100.000000, 3, -0.394397, 0.000000, -0.406024, -0.003958, 0.005442, -0.010797
100.000000, 4, -0.394397, 0.000000, -0.363093, -0.005444, 0.007833, -0.010797
100.000000, 5, -0.394397, 0.000000, -0.324751, -0.007297, 0.010739, -0.010797
100.000000, 6, -0.394397, 0.000000, -0.290506, -0.009511, 0.014181, -0.010797
100.000000, 7, -0.394397, 0.000000, -0.259921, -0.012060, 0.018153, -0.010797
100.000000, 8, -0.394397, 0.000000, -0.232604, -0.014908, 0.022618, -0.010797
100.000000, 9, -0.394397, 0.000000, -0.208207, -0.018010, 0.027530, -0.010797
100.000000, 10, -0.394397, 0.000000, -0.186417, -0.021284, 0.032820, -0.010797
100.000000, 11, -0.394397, 0.000000, -0.166956, -0.024672, 0.038408, -0.010797
100.000000, 12, -0.394397, 0.000000, -0.149575, -0.028054, 0.044217, -0.010797
100.000000, 13, -0.394397, 0.000000, -0.134051, -0.031413, 0.050146, -0.010797
100.000000, 14, -0.394397, 0.000000, -0.120186, -0.034712, 0.056142, -0.010797
100.000000, 15, -0.394397, 0.000000, -0.107803, -0.038007, 0.062106, -0.010797
100.000000, 16, -0.394397, 0.000000, -0.096744, -0.041474, 0.067960, -0.010797
100.000000, 17, -0.394397, 0.000000, -0.086866, -0.045002, 0.073715, -0.010797
100.000000, 18, -0.394397, 0.000000, -0.078044, -0.048621, 0.079290, -0.010797
100.000000, 19, -0.394397, 0.000000, -0.070165, -0.052263, 0.084622, -0.010797
100.000000, 20, -0.394397, 0.000000, -0.063127, -0.055675, 0.089725, -0.010797
100.000000, 21, -0.394397, 0.000000, -0.056842, -0.058676, 0.094581, -0.010797
100.000000, 22, -0.394397, 0.000000, -0.051229, -0.061380, 0.099125, -0.010797
100.000000, 23, -0.394397, 0.000000, -0.046215, -0.063778, 0.103370, -0.010797
100.000000, 24, -0.394397, 0.000000, -0.041738, -0.065811, 0.107345, -0.010797
100.000000, 25, -0.394397, 0.000000, -0.037738, -0.067613, 0.111059, -0.010797
100.000000, 26, -0.394397, 0.000000, -0.034167, -0.069244, 0.114538, -0.010797
100.000000, 27, -0.394397, 0.000000, -0.030976, -0.070710, 0.117813, -0.010797
100.000000, 28, -0.394397, 0.000000, -0.028127, -0.071994, 0.120899, -0.010797
100.000000, 29, -0.394397, 0.000000, -0.025583, -0.073212, 0.123818, -0.010797
100.000000, 30, -0.394397, 0.000000, -0.023310, -0.074374, 0.126612, -0.010797
100.000000, 31, -0.394397, 0.000000, -0.021280, -0.075506, 0.129327, -0.010797
100.000000, 32, -0.394397, 0.000000, -0.019467, -0.076658, 0.132008, -0.010797
100.000000, 33, -0.394397, 0.000000, -0.017848, -0.077831, 0.134688, -0.010797
