"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
0.000000, 5, -0.384363, 0.000000, -0.189130, -0.038932, -0.003343, -0.019797
0.000000, 6, -0.384363, 0.000000, -0.154308, -0.051318, -0.004412, -0.019797
0.000000, 7, -0.384363, 0.000000, -0.126352, -0.064071, -0.005512, -0.019797
0.000000, 8, -0.384363, 0.000000, -0.103908, -0.076574, -0.006589, -0.019797
0.000000, 9, -0.384363, 0.000000, -0.085890, -0.088359, -0.007605, -0.019797
0.000000, 10, -0.384363, 0.000000, -0.071425, -0.099121, -0.008532, -0.019797
0.000000, 11, -0.384363, 0.000000, -0.059812, -0.108704, -0.009358, -0.019797
0.000000, 12, -0.384363, 0.000000, -0.050489, -0.117064, -0.010078, -0.019797
0.000000, 13, -0.384363, 0.000000, -0.043005, -0.124239, -0.010696, -0.019797
0.000000, 14, -0.384363, 0.000000, -0.036996, -0.130316, -0.011219, -0.019797
0.000000, 15, -0.384363, 0.000000, -0.032172, -0.135410, -0.011658, -0.019797
0.000000, 16, -0.384363, 0.000000, -0.028299, -0.139643, -0.012023, -0.019797
0.000000, 17, -0.384363, 0.000000, -0.025190, -0.143137, -0.012324, -0.019797
0.000000, 18, -0.384363, 0.000000, -0.022694, -0.146005, -0.012571, -0.019797
0.000000, 19, -0.384363, 0.000000, -0.020690, -0.148349, -0.012773, -0.019797
0.000000, 0, -0.381276, 0.000000, -0.542076, -0.003278, -0.000156, -0.019751
0.000000, 1, -0.381276, 0.000000, -0.437649, -0.005784, -0.000551, -0.019751
0.000000, 2, -0.381276, 0.000000, -0.353814, -0.010681, -0.001138, -0.019751
0.000000, 3, -0.381276, 0.000000, -0.286510, -0.018004, -0.001969, -0.019751
0.000000, 4, -0.381276, 0.000000, -0.232477, -0.027557, -0.003038, -0.019751
0.000000, 5, -0.381276, 0.000000, -0.189098, -0.038848, -0.004296, -0.019751
0.000000, 6, -0.381276, 0.000000, -0.154273, -0.051208, -0.005669, -0.019751
0.000000, 7, -0.381276, 0.000000, -0.126314, -0.063935, -0.007083, -0.019751
0.000000, 8, -0.381276, 0.000000, -0.103869, -0.076413, -0.008468, -0.019751
0.000000, 9, -0.381276, 0.000000, -0.085850, -0.088174, -0.009773, -0.019751
0.000000, 10, -0.381276, 0.000000, -0.071383, -0.098915, -0.010965, -0.019751
0.000000, 11, -0.381276, 0.000000, -0.059769, -0.108479, -0.012026, -0.019751
0.000000, 12, -0.381276, 0.000000, -0.050446, -0.116822, -0.012951, -0.019751
0.000000, 13, -0.381276, 0.000000, -0.042960, -0.123983, -0.013746, -0.019751
0.000000, 14, -0.381276, 0.000000, -0.036951, -0.130048, -0.014418, -0.019751
0.000000, 15, -0.381276, 0.000000, -0.032127, -0.135131, -0.014982, -0.019751
0.000000, 16, -0.381276, 0.000000, -0.028254, -0.139356, -0.015451, -0.019751
0.000000, 17, -0.381276, 0.000000, -0.025144, -0.142843, -0.015838, -0.019751
0.000000, 18, -0.381276, 0.000000, -0.022648, -0.145705, -0.016155, -0.019751
0.000000, 19, -0.381276, 0.000000, -0.020644, -0.148045, -0.016415, -0.019751
0.000000, 0, -0.378189, 0.000000, -0.542070, -0.003268, -0.000191, -0.019694
0.000000, 1, -0.378189, 0.000000, -0.437633, -0.005768, -0.000673, -0.019694
0.000000, 2, -0.378189, 0.000000, -0.353790, -0.010651, -0.001390, -0.019694
0.000000, 3, -0.378189, 0.000000, -0.286479, -0.017954, -0.002405, -0.019694
0.000000, 4, -0.378189, 0.000000, -0.232440, -0.027481, -0.003711, -0.019694
0.000000, 5, -0.378189, 0.000000, -0.189057, -0.038743, -0.005247, -0.019694
0.000000, 6, -0.378189, 0.000000, -0.154229, -0.051071, -0.006925, -0.019694
0.000000, 7, -0.378189, 0.000000, -0.126268, -0.063766, -0.008651, -0.019694
0.000000, 8, -0.378189, 0.000000, -0.103820, -0.076212, -0.010343, -0.019694
0.000000, 9, -0.378189, 0.000000, -0.085799, -0.087943, -0.011937, -0.019694
0.000000, 10, -0.378189, 0.000000, -0.071331, -0.098657, -0.013393, -0.019694
0.000000, 11, -0.378189, 0.000000, -0.059716, -0.108197, -0.014689, -0.019694
0.000000, 12, -0.378189, 0.000000, -0.050391, -0.116519, -0.015820, -0.019694
0.000000, 13, -0.378189, 0.000000, -0.042905, -0.123662, -0.016791, -0.019694
0.000000, 14, -0.378189, 0.000000, -0.036895, -0.129712, -0.017612, -0.019694
0.000000, 15, -0.378189, 0.000000, -0.032070, -0.134783, -0.018301, -0.019694
0.000000, 16, -0.378189, 0.000000, -0.028197, -0.138997, -0.018874, -0.019694
0.000000, 17, -0.378189, 0.000000, -0.025087, -0.142476, -0.019346, -0.019694
0.000000, 18, -0.378189, 0.000000, -0.022591, -0.145331, -0.019734, -0.019694
0.000000, 19, -0.378189, 0.000000, -0.020586, -0.147665, -0.020051, -0.019694
0.000000, 0, -0.375102, 0.000000, -0.542063, -0.003256, -0.000226, -0.019625
0.000000, 1, -0.375102, 0.000000, -0.437614, -0.005747, -0.000795, -0.019625
0.000000, 2, -0.375102, 0.000000, -0.353760, -0.010614, -0.001641, -0.019625
0.000000, 3, -0.375102, 0.000000, -0.286441, -0.017894, -0.002840, -0.019625
0.000000, 4, -0.375102, 0.000000, -0.232396, -0.027391, -0.004382, -0.019625
0.000000, 5, -0.375102, 0.000000, -0.189008, -0.038617, -0.006196, -0.019625
0.000000, 6, -0.375102, 0.000000, -0.154176, -0.050907, -0.008177, -0.019625
0.000000, 7, -0.375102, 0.000000, -0.126211, -0.063562, -0.010216, -0.019625
0.000000, 8, -0.375102, 0.000000, -0.103761, -0.075970, -0.012215, -0.019625
0.000000, 9, -0.375102, 0.000000, -0.085738, -0.087666, -0.014098, -0.019625
0.000000, 10, -0.375102, 0.000000, -0.071268, -0.098348, -0.015817, -0.019625
0.000000, 11, -0.375102, 0.000000, -0.059652, -0.107859, -0.017348, -0.019625
0.000000, 12, -0.375102, 0.000000, -0.050326, -0.116156, -0.018684, -0.019625
0.000000, 13, -0.375102, 0.000000, -0.042839, -0.123278, -0.019830, -0.019625
0.000000, 14, -0.375102, 0.000000, -0.036828, -0.129310, -0.020801, -0.019625
0.000000, 15, -0.375102, 0.000000, -0.032003, -0.134365, -0.021614, -0.019625
0.000000, 16, -0.375102, 0.000000, -0.028129, -0.138567, -0.022291, -0.019625
0.000000, 17, -0.375102, 0.000000, -0.025019, -0.142035, -0.022849, -0.019625
0.000000, 18, -0.375102, 0.000000, -0.022522, -0.144882, -0.023307, -0.019625
0.000000, 19, -0.375102, 0.000000, -0.020518, -0.147209, -0.023681, -0.019625
0.000000, 0, -0.372014, 0.000000, -0.542055, -0.003242, -0.000260, -0.019545
0.000000, 1, -0.372014, 0.000000, -0.437592, -0.005724, -0.000916, -0.019545
0.000000, 2, -0.372014, 0.000000, -0.353726, -0.010572, -0.001891, -0.019545
0.000000, 3, -0.372014, 0.000000, -0.286398, -0.017824, -0.003274, -0.019545
0.000000, 4, -0.372014, 0.000000, -0.232346, -0.027285, -0.005051, -0.019545
0.000000, 5, -0.372014, 0.000000, -0.188951, -0.038471, -0.007142, -0.019545
0.000000, 6, -0.372014, 0.000000, -0.154114, -0.050716, -0.009427, -0.019545
0.000000, 7, -0.372014, 0.000000, -0.126146, -0.063325, -0.011778, -0.019545
0.000000, 8, -0.372014, 0.000000, -0.103692, -0.075689, -0.014082, -0.019545
0.000000, 9, -0.372014, 0.000000, -0.085666, -0.087343, -0.016253, -0.019545
0.000000, 10, -0.372014, 0.000000, -0.071195, -0.097987, -0.018236, -0.019545
0.000000, 11, -0.372014, 0.000000, -0.059577, -0.107464, -0.020001, -0.019545
0.000000, 12, -0.372014, 0.000000, -0.050250, -0.115733, -0.021541, -0.019545
0.000000, 13, -0.372014, 0.000000, -0.042762, -0.122829, -0.022862, -0.019545
0.000000, 14, -0.372014, 0.000000, -0.036750, -0.128840, -0.023982, -0.019545
0.000000, 15, -0.372014, 0.000000, -0.031924, -0.133878, -0.024920, -0.019545
0.000000, 16, -0.372014, 0.000000, -0.028050, -0.138065, -0.025700, -0.019545
0.000000, 17, -0.372014, 0.000000, -0.024939, -0.141521, -0.026343, -0.019545
0.000000, 18, -0.372014, 0.000000, -0.022442, -0.144358, -0.026872, -0.019545
0.000000, 19, -0.372014, 0.000000, -0.020437, -0.146677, -0.027304, -0.019545
0.000000, 0, -0.368927, 0.000000, -0.542046, -0.003227, -0.000294, -0.019453
0.000000, 1, -0.368927, 0.000000, -0.437566, -0.005697, -0.001037, -0.019453
0.000000, 2, -0.368927, 0.000000, -0.353687, -0.010524, -0.002141, -0.019453
0.000000, 3, -0.368927, 0.000000, -0.286348, -0.017744, -0.003706, -0.019453
0.000000, 4, -0.368927, 0.000000, -0.232288, -0.027165, -0.005718, -0.019453
0.000000, 5, -0.368927, 0.000000, -0.188886, -0.038303, -0.008085, -0.019453
0.000000, 6, -0.368927, 0.000000, -0.154043, -0.050497, -0.010672, -0.019453
0.000000, 7, -0.368927, 0.000000, -0.126071, -0.063054, -0.013334, -0.019453
0.000000, 8, -0.368927, 0.000000, -0.103614, -0.075367, -0.015943, -0.019453
0.000000, 9, -0.368927, 0.000000, -0.085585, -0.086974, -0.018402, -0.019453
0.000000, 10, -0.368927, 0.000000, -0.071111, -0.097574, -0.020647, -0.019453
0.000000, 11, -0.368927, 0.000000, -0.059492, -0.107013, -0.022646, -0.019453
0.000000, 12, -0.368927, 0.000000, -0.050163, -0.115248, -0.024390, -0.019453
0.000000, 13, -0.368927, 0.000000, -0.042674, -0.122316, -0.025887, -0.019453
0.000000, 14, -0.368927, 0.000000, -0.036661, -0.128303, -0.027155, -0.019453
0.000000, 15, -0.368927, 0.000000, -0.031835, -0.133321, -0.028218, -0.019453
0.000000, 16, -0.368927, 0.000000, -0.027959, -0.137491, -0.029101, -0.019453
0.000000, 17, -0.368927, 0.000000, -0.024848, -0.140933, -0.029829, -0.019453
0.000000, 18, -0.368927, 0.000000, -0.022351, -0.143759, -0.030428, -0.019453
0.000000, 19, -0.368927, 0.000000, -0.020346, -0.146068, -0.030917, -0.019453
0.000000, 0, -0.365840, 0.000000, -0.542036, -0.003209, -0.000328, -0.019350
0.000000, 1, -0.365840, 0.000000, -0.437537, -0.005667, -0.001157, -0.019350
0.000000, 2, -0.365840, 0.000000, -0.353644, -0.010469, -0.002389, -0.019350
0.000000, 3, -0.365840, 0.000000, -0.286293, -0.017654, -0.004136, -0.019350
0.000000, 4, -0.365840, 0.000000, -0.232222, -0.027030, -0.006382, -0.019350
0.000000, 5, -0.365840, 0.000000, -0.188814, -0.038114, -0.009025, -0.019350
0.000000, 6, -0.365840, 0.000000, -0.153964, -0.050251, -0.011914, -0.019350
0.000000, 7, -0.365840, 0.000000, -0.125987, -0.062750, -0.014886, -0.019350
0.000000, 8, -0.365840, 0.000000, -0.103526, -0.075005, -0.017799, -0.019350
0.000000, 9, -0.365840, 0.000000, -0.085494, -0.086558, -0.020545, -0.019350
0.000000, 10, -0.365840, 0.000000, -0.071017, -0.097110, -0.023052, -0.019350
0.000000, 11, -0.365840, 0.000000, -0.059396, -0.106506, -0.025284, -0.019350
0.000000, 12, -0.365840, 0.000000, -0.050065, -0.114704, -0.027232, -0.019350
0.000000, 13, -0.365840, 0.000000, -0.042575, -0.121740, -0.028903, -0.019350
0.000000, 14, -0.365840, 0.000000, -0.036561, -0.127699, -0.030319, -0.019350
0.000000, 15, -0.365840, 0.000000, -0.031734, -0.132695, -0.031505, -0.019350
0.000000, 16, -0.365840, 0.000000, -0.027858, -0.136846, -0.032491, -0.019350
0.000000, 17, -0.365840, 0.000000, -0.024746, -0.140272, -0.033305, -0.019350
0.000000, 18, -0.365840, 0.000000, -0.022248, -0.143085, -0.033974, -0.019350
0.000000, 19, -0.365840, 0.000000, -0.020243, -0.145384, -0.034520, -0.019350
0.000000, 0, -0.362753, 0.000000, -0.542024, -0.003190, -0.000362, -0.019236
0.000000, 1, -0.362753, 0.000000, -0.437505, -0.005633, -0.001276, -0.019236
0.000000, 2, -0.362753, 0.000000, -0.353595, -0.010409, -0.002637, -0.019236
0.000000, 3, -0.362753, 0.000000, -0.286231, -0.017555, -0.004564, -0.019236
0.000000, 4, -0.362753, 0.000000, -0.232150, -0.026879, -0.007044, -0.019236
0.000000, 5, -0.362753, 0.000000, -0.188733, -0.037905, -0.009962, -0.019236
0.000000, 6, -0.362753, 0.000000, -0.153876, -0.049978, -0.013151, -0.019236
0.000000, 7, -0.362753, 0.000000, -0.125893, -0.062411, -0.016432, -0.019236
0.000000, 8, -0.362753, 0.000000, -0.103428, -0.074603, -0.019649, -0.019236
0.000000, 9, -0.362753, 0.000000, -0.085393, -0.086097, -0.022680, -0.019236
0.000000, 10, -0.362753, 0.000000, -0.070913, -0.096595, -0.025448, -0.019236
0.000000, 11, -0.362753, 0.000000, -0.059289, -0.105943, -0.027913, -0.019236
0.000000, 12, -0.362753, 0.000000, -0.049957, -0.114099, -0.030063, -0.019236
0.000000, 13, -0.362753, 0.000000, -0.042465, -0.121099, -0.031909, -0.019236
0.000000, 14, -0.362753, 0.000000, -0.036451, -0.127029, -0.033472, -0.019236
0.000000, 15, -0.362753, 0.000000, -0.031622, -0.131998, -0.034783, -0.019236
0.000000, 16, -0.362753, 0.000000, -0.027745, -0.136129, -0.035871, -0.019236
0.000000, 17, -0.362753, 0.000000, -0.024633, -0.139538, -0.036770, -0.019236
0.000000, 18, -0.362753, 0.000000, -0.022135, -0.142337, -0.037508, -0.019236
0.000000, 19, -0.362753, 0.000000, -0.020129, -0.144624, -0.038111, -0.019236
0.000000, 0, -0.359665, 0.000000, -0.542012, -0.003168, -0.000396, -0.019110
0.000000, 1, -0.359665, 0.000000, -0.437470, -0.005596, -0.001395, -0.019110
0.000000, 2, -0.359665, 0.000000, -0.353542, -0.010343, -0.002882, -0.019110
0.000000, 3, -0.359665, 0.000000, -0.286163, -0.017445, -0.004991, -0.019110
0.000000, 4, -0.359665, 0.000000, -0.232070, -0.026714, -0.007702, -0.019110
0.000000, 5, -0.359665, 0.000000, -0.188644, -0.037675, -0.010894, -0.019110
0.000000, 6, -0.359665, 0.000000, -0.153780, -0.049677, -0.014382, -0.019110
0.000000, 7, -0.359665, 0.000000, -0.125791, -0.062039, -0.017972, -0.019110
0.000000, 8, -0.359665, 0.000000, -0.103321, -0.074161, -0.021490, -0.019110
0.000000, 9, -0.359665, 0.000000, -0.085281, -0.085590, -0.024807, -0.019110
0.000000, 10, -0.359665, 0.000000, -0.070799, -0.096028, -0.027835, -0.019110
0.000000, 11, -0.359665, 0.000000, -0.059172, -0.105323, -0.030532, -0.019110
0.000000, 12, -0.359665, 0.000000, -0.049838, -0.113434, -0.032885, -0.019110
0.000000, 13, -0.359665, 0.000000, -0.042345, -0.120394, -0.034904, -0.019110
0.000000, 14, -0.359665, 0.000000, -0.036329, -0.126291, -0.036614, -0.019110
0.000000, 15, -0.359665, 0.000000, -0.031499, -0.131233, -0.038048, -0.019110
0.000000, 16, -0.359665, 0.000000, -0.027622, -0.135340, -0.039239, -0.019110
0.000000, 17, -0.359665, 0.000000, -0.024509, -0.138731, -0.040223, -0.019110
0.000000, 18, -0.359665, 0.000000, -0.022010, -0.141514, -0.041030, -0.019110
0.000000, 19, -0.359665, 0.000000, -0.020004, -0.143788, -0.041690, -0.019110
0.000000, 0, -0.356578, 0.000000, -0.541998, -0.003145, -0.000429, -0.018974
0.000000, 1, -0.356578, 0.000000, -0.437432, -0.005556, -0.001513, -0.018974
0.000000, 2, -0.356578, 0.000000, -0.353484, -0.010271, -0.003127, -0.018974
0.000000, 3, -0.356578, 0.000000, -0.286089, -0.017326, -0.005415, -0.018974
0.000000, 4, -0.356578, 0.000000, -0.231984, -0.026534, -0.008358, -0.018974
0.000000, 5, -0.356578, 0.000000, -0.188547, -0.037424, -0.011822, -0.018974
0.000000, 6, -0.356578, 0.000000, -0.153675, -0.049350, -0.015608, -0.018974
0.000000, 7, -0.356578, 0.000000, -0.125679, -0.061634, -0.019505, -0.018974
0.000000, 8, -0.356578, 0.000000, -0.103204, -0.073680, -0.023324, -0.018974
0.000000, 9, -0.356578, 0.000000, -0.085160, -0.085037, -0.026924, -0.018974
0.000000, 10, -0.356578, 0.000000, -0.070675, -0.095410, -0.030212, -0.018974
0.000000, 11, -0.356578, 0.000000, -0.059045, -0.104648, -0.033140, -0.018974
0.000000, 12, -0.356578, 0.000000, -0.049709, -0.112708, -0.035694, -0.018974
0.000000, 13, -0.356578, 0.000000, -0.042214, -0.119626, -0.037887, -0.018974
0.000000, 14, -0.356578, 0.000000, -0.036196, -0.125486, -0.039744, -0.018974
0.000000, 15, -0.356578, 0.000000, -0.031365, -0.130398, -0.041300, -0.018974
0.000000, 16, -0.356578, 0.000000, -0.027487, -0.134480, -0.042594, -0.018974
0.000000, 17, -0.356578, 0.000000, -0.024374, -0.137850, -0.043661, -0.018974
0.000000, 18, -0.356578, 0.000000, -0.021874, -0.140616, -0.044538, -0.018974
0.000000, 19, -0.356578, 0.000000, -0.019867, -0.142877, -0.045254, -0.018974
0.000000, 0, -0.353491, 0.000000, -0.541984, -0.003119, -0.000463, -0.018826
0.000000, 1, -0.353491, 0.000000, -0.437391, -0.005513, -0.001631, -0.018826
0.000000, 2, -0.353491, 0.000000, -0.353421, -0.010193, -0.003370, -0.018826
0.000000, 3, -0.353491, 0.000000, -0.286010, -0.017197, -0.005836, -0.018826
0.000000, 4, -0.353491, 0.000000, -0.231890, -0.026339, -0.009009, -0.018826
0.000000, 5, -0.353491, 0.000000, -0.188442, -0.037153, -0.012745, -0.018826
0.000000, 6, -0.353491, 0.000000, -0.153562, -0.048996, -0.016828, -0.018826
0.000000, 7, -0.353491, 0.000000, -0.125559, -0.061194, -0.021030, -0.018826
0.000000, 8, -0.353491, 0.000000, -0.103078, -0.073158, -0.025149, -0.018826
0.000000, 9, -0.353491, 0.000000, -0.085030, -0.084438, -0.029032, -0.018826
0.000000, 10, -0.353491, 0.000000, -0.070540, -0.094741, -0.032579, -0.018826
0.000000, 11, -0.353491, 0.000000, -0.058908, -0.103916, -0.035736, -0.018826
0.000000, 12, -0.353491, 0.000000, -0.049569, -0.111922, -0.038492, -0.018826
0.000000, 13, -0.353491, 0.000000, -0.042072, -0.118794, -0.040856, -0.018826
0.000000, 14, -0.353491, 0.000000, -0.036053, -0.124615, -0.042859, -0.018826
0.000000, 15, -0.353491, 0.000000, -0.031221, -0.129494, -0.044538, -0.018826
0.000000, 16, -0.353491, 0.000000, -0.027342, -0.133548, -0.045933, -0.018826
0.000000, 17, -0.353491, 0.000000, -0.024227, -0.136895, -0.047085, -0.018826
0.000000, 18, -0.353491, 0.000000, -0.021727, -0.139643, -0.048031, -0.018826
0.000000, 19, -0.353491, 0.000000, -0.019720, -0.141889, -0.048803, -0.018826
0.000000, 0, -0.350404, 0.000000, -0.541968, -0.003092, -0.000496, -0.018667
0.000000, 1, -0.350404, 0.000000, -0.437346, -0.005467, -0.001747, -0.018667
0.000000, 2, -0.350404, 0.000000, -0.353354, -0.010109, -0.003612, -0.018667
0.000000, 3, -0.350404, 0.000000, -0.285924, -0.017058, -0.006255, -0.018667
0.000000, 4, -0.350404, 0.000000, -0.231790, -0.026130, -0.009657, -0.018667
0.000000, 5, -0.350404, 0.000000, -0.188330, -0.036861, -0.013662, -0.018667
0.000000, 6, -0.350404, 0.000000, -0.153440, -0.048614, -0.018041, -0.018667
0.000000, 7, -0.350404, 0.000000, -0.125429, -0.060722, -0.022547, -0.018667
0.000000, 8, -0.350404, 0.000000, -0.102942, -0.072596, -0.026965, -0.018667
0.000000, 9, -0.350404, 0.000000, -0.084889, -0.083793, -0.031129, -0.018667
0.000000, 10, -0.350404, 0.000000, -0.070396, -0.094020, -0.034933, -0.018667
0.000000, 11, -0.350404, 0.000000, -0.058760, -0.103129, -0.038320, -0.018667
0.000000, 12, -0.350404, 0.000000, -0.049419, -0.111076, -0.041275, -0.018667
0.000000, 13, -0.350404, 0.000000, -0.041920, -0.117898, -0.043811, -0.018667
0.000000, 14, -0.350404, 0.000000, -0.035899, -0.123676, -0.045960, -0.018667
0.000000, 15, -0.350404, 0.000000, -0.031066, -0.128520, -0.047761, -0.018667
0.000000, 16, -0.350404, 0.000000, -0.027185, -0.132545, -0.049258, -0.018667
0.000000, 17, -0.350404, 0.000000, -0.024070, -0.135868, -0.050493, -0.018667
0.000000, 18, -0.350404, 0.000000, -0.021569, -0.138596, -0.051507, -0.018667
0.000000, 19, -0.350404, 0.000000, -0.019561, -0.140826, -0.052336, -0.018667
0.000000, 0, -0.347316, 0.000000, -0.541951, -0.003063, -0.000528, -0.018498
0.000000, 1, -0.347316, 0.000000, -0.437299, -0.005417, -0.001863, -0.018498
0.000000, 2, -0.347316, 0.000000, -0.353282, -0.010019, -0.003851, -0.018498
0.000000, 3, -0.347316, 0.000000, -0.285832, -0.016909, -0.006671, -0.018498
0.000000, 4, -0.347316, 0.000000, -0.231682, -0.025905, -0.010301, -0.018498
0.000000, 5, -0.347316, 0.000000, -0.188210, -0.036548, -0.014574, -0.018498
0.000000, 6, -0.347316, 0.000000, -0.153310, -0.048206, -0.019246, -0.018498
0.000000, 7, -0.347316, 0.000000, -0.125291, -0.060216, -0.024055, -0.018498
0.000000, 8, -0.347316, 0.000000, -0.102797, -0.071995, -0.028770, -0.018498
0.000000, 9, -0.347316, 0.000000, -0.084739, -0.083102, -0.033215, -0.018498
0.000000, 10, -0.347316, 0.000000, -0.070241, -0.093249, -0.037275, -0.018498
0.000000, 11, -0.347316, 0.000000, -0.058602, -0.102285, -0.040890, -0.018498
0.000000, 12, -0.347316, 0.000000, -0.049258, -0.110170, -0.044044, -0.018498
0.000000, 13, -0.347316, 0.000000, -0.041757, -0.116938, -0.046751, -0.018498
0.000000, 14, -0.347316, 0.000000, -0.035734, -0.122671, -0.049045, -0.018498
0.000000, 15, -0.347316, 0.000000, -0.030900, -0.127477, -0.050967, -0.018498
