"Time","layer","Points:0","Points:1","Points:2","u.x","u.z","eta"
100.000000, 4, -0.375102, 0.000000, -0.220397, -0.028957, -0.005146, -0.017261
100.000000, 5, -0.375102, 0.000000, -0.177053, -0.040629, -0.007438, -0.017261
100.000000, 6, -0.375102, 0.000000, -0.142633, -0.052818, -0.009997, -0.017261
100.000000, 7, -0.375102, 0.000000, -0.115299, -0.065001, -0.012729, -0.017261
100.000000, 8, -0.375102, 0.000000, -0.093593, -0.077128, -0.015507, -0.017261
100.000000, 9, -0.375102, 0.000000, -0.076356, -0.089236, -0.018197, -0.017261
100.000000, 10, -0.375102, 0.000000, -0.062667, -0.101502, -0.020710, -0.017261
100.000000, 11, -0.375102, 0.000000, -0.051797, -0.113255, -0.023038, -0.017261
100.000000, 12, -0.375102, 0.000000, -0.043165, -0.123169, -0.025145, -0.017261
100.000000, 13, -0.375102, 0.000000, -0.036310, -0.130701, -0.026978, -0.017261
100.000000, 14, -0.375102, 0.000000, -0.030866, -0.136116, -0.028514, -0.017261
100.000000, 15, -0.375102, 0.000000, -0.026543, -0.140186, -0.029773, -0.017261
100.000000, 16, -0.375102, 0.000000, -0.023110, -0.143653, -0.030806, -0.017261
100.000000, 17, -0.375102, 0.000000, -0.020384, -0.146799, -0.031662, -0.017261
100.000000, 18, -0.375102, 0.000000, -0.018219, -0.149607, -0.032370, -0.017261
100.000000, 0, -0.372014, 0.000000, -0.539244, -0.003025, -0.000278, -0.017196
100.000000, 1, -0.372014, 0.000000, -0.430242, -0.005690, -0.000978, -0.017196
100.000000, 2, -0.372014, 0.000000, -0.343681, -0.010938, -0.002068, -0.017196
100.000000, 3, -0.372014, 0.000000, -0.274941, -0.018716, -0.003690, -0.017196
100.000000, 4, -0.372014, 0.000000, -0.220354, -0.028821, -0.005852, -0.017196
100.000000, 5, -0.372014, 0.000000, -0.177005, -0.040434, -0.008435, -0.017196
100.000000, 6, -0.372014, 0.000000, -0.142581, -0.052548, -0.011310, -0.017196
100.000000, 7, -0.372014, 0.000000, -0.115244, -0.064648, -0.014362, -0.017196
100.000000, 8, -0.372014, 0.000000, -0.093536, -0.076687, -0.017449, -0.017196
100.000000, 9, -0.372014, 0.000000, -0.076297, -0.088720, -0.020427, -0.017196
100.000000, 10, -0.372014, 0.000000, -0.062607, -0.100911, -0.023199, -0.017196
100.000000, 11, -0.372014, 0.000000, -0.051735, -0.112582, -0.025758, -0.017196
100.000000, 12, -0.372014, 0.000000, -0.043102, -0.122422, -0.028067, -0.017196
100.000000, 13, -0.372014, 0.000000, -0.036246, -0.129888, -0.030071, -0.017196
100.000000, 14, -0.372014, 0.000000, -0.030802, -0.135250, -0.031750, -0.017196
100.000000, 15, -0.372014, 0.000000, -0.026479, -0.139278, -0.033125, -0.017196
100.000000, 16, -0.372014, 0.000000, -0.023045, -0.142709, -0.034251, -0.017196
100.000000, 17, -0.372014, 0.000000, -0.020319, -0.145824, -0.035183, -0.017196
100.000000, 18, -0.372014, 0.000000, -0.018154, -0.148605, -0.035955, -0.017196
100.000000, 0, -0.368927, 0.000000, -0.539237, -0.003010, -0.000314, -0.017122
100.000000, 1, -0.368927, 0.000000, -0.430220, -0.005662, -0.001104, -0.017122
100.000000, 2, -0.368927, 0.000000, -0.343648, -0.010883, -0.002331, -0.017122
100.000000, 3, -0.368927, 0.000000, -0.274900, -0.018620, -0.004146, -0.017122
100.000000, 4, -0.368927, 0.000000, -0.220306, -0.028669, -0.006555, -0.017122
100.000000, 5, -0.368927, 0.000000, -0.176951, -0.040217, -0.009426, -0.017122
100.000000, 6, -0.368927, 0.000000, -0.142523, -0.052248, -0.012615, -0.017122
100.000000, 7, -0.368927, 0.000000, -0.115183, -0.064259, -0.015984, -0.017122
100.000000, 8, -0.368927, 0.000000, -0.093472, -0.076201, -0.019377, -0.017122
100.000000, 9, -0.368927, 0.000000, -0.076230, -0.088155, -0.022640, -0.017122
100.000000, 10, -0.368927, 0.000000, -0.062539, -0.100264, -0.025670, -0.017122
100.000000, 11, -0.368927, 0.000000, -0.051666, -0.111849, -0.028457, -0.017122
100.000000, 12, -0.368927, 0.000000, -0.043031, -0.121610, -0.030964, -0.017122
100.000000, 13, -0.368927, 0.000000, -0.036175, -0.129007, -0.033137, -0.017122
100.000000, 14, -0.368927, 0.000000, -0.030730, -0.134313, -0.034956, -0.017122
100.000000, 15, -0.368927, 0.000000, -0.026406, -0.138296, -0.036446, -0.017122
100.000000, 16, -0.368927, 0.000000, -0.022972, -0.141688, -0.037664, -0.017122
100.000000, 17, -0.368927, 0.000000, -0.020245, -0.144770, -0.038670, -0.017122
100.000000, 18, -0.368927, 0.000000, -0.018080, -0.147522, -0.039503, -0.017122
100.000000, 0, -0.365840, 0.000000, -0.539228, -0.002993, -0.000350, -0.017039
100.000000, 1, -0.365840, 0.000000, -0.430196, -0.005630, -0.001230, -0.017039
100.000000, 2, -0.365840, 0.000000, -0.343612, -0.010822, -0.002593, -0.017039
100.000000, 3, -0.365840, 0.000000, -0.274854, -0.018513, -0.004599, -0.017039
100.000000, 4, -0.365840, 0.000000, -0.220252, -0.028500, -0.007253, -0.017039
100.000000, 5, -0.365840, 0.000000, -0.176892, -0.039977, -0.010412, -0.017039
100.000000, 6, -0.365840, 0.000000, -0.142458, -0.051918, -0.013913, -0.017039
100.000000, 7, -0.365840, 0.000000, -0.115114, -0.063834, -0.017596, -0.017039
100.000000, 8, -0.365840, 0.000000, -0.093400, -0.075673, -0.021292, -0.017039
100.000000, 9, -0.365840, 0.000000, -0.076156, -0.087540, -0.024836, -0.017039
100.000000, 10, -0.365840, 0.000000, -0.062463, -0.099561, -0.028122, -0.017039
100.000000, 11, -0.365840, 0.000000, -0.051588, -0.111056, -0.031135, -0.017039
100.000000, 12, -0.365840, 0.000000, -0.042953, -0.120736, -0.033836, -0.017039
100.000000, 13, -0.365840, 0.000000, -0.036095, -0.128059, -0.036174, -0.017039
100.000000, 14, -0.365840, 0.000000, -0.030649, -0.133305, -0.038132, -0.017039
100.000000, 15, -0.365840, 0.000000, -0.026325, -0.137239, -0.039734, -0.017039
100.000000, 16, -0.365840, 0.000000, -0.022891, -0.140590, -0.041043, -0.017039
100.000000, 17, -0.365840, 0.000000, -0.020164, -0.143638, -0.042122, -0.017039
100.000000, 18, -0.365840, 0.000000, -0.017998, -0.146361, -0.043015, -0.017039
100.000000, 0, -0.362753, 0.000000, -0.539219, -0.002975, -0.000386, -0.016949
100.000000, 1, -0.362753, 0.000000, -0.430170, -0.005595, -0.001356, -0.016949
100.000000, 2, -0.362753, 0.000000, -0.343572, -0.010754, -0.002853, -0.016949
100.000000, 3, -0.362753, 0.000000, -0.274803, -0.018396, -0.005050, -0.016949
100.000000, 4, -0.362753, 0.000000, -0.220193, -0.028315, -0.007948, -0.016949
100.000000, 5, -0.362753, 0.000000, -0.176826, -0.039714, -0.011392, -0.016949
100.000000, 6, -0.362753, 0.000000, -0.142387, -0.051559, -0.015201, -0.016949
100.000000, 7, -0.362753, 0.000000, -0.115039, -0.063372, -0.019197, -0.016949
100.000000, 8, -0.362753, 0.000000, -0.093321, -0.075101, -0.023191, -0.016949
100.000000, 9, -0.362753, 0.000000, -0.076075, -0.086876, -0.027015, -0.016949
100.000000, 10, -0.362753, 0.000000, -0.062379, -0.098805, -0.030554, -0.016949
100.000000, 11, -0.362753, 0.000000, -0.051503, -0.110205, -0.033789, -0.016949
100.000000, 12, -0.362753, 0.000000, -0.042866, -0.119800, -0.036680, -0.016949
100.000000, 13, -0.362753, 0.000000, -0.036007, -0.127045, -0.039181, -0.016949
100.000000, 14, -0.362753, 0.000000, -0.030561, -0.132228, -0.041275, -0.016949
100.000000, 15, -0.362753, 0.000000, -0.026236, -0.136111, -0.042990, -0.016949
100.000000, 16, -0.362753, 0.000000, -0.022801, -0.139419, -0.044388, -0.016949
100.000000, 17, -0.362753, 0.000000, -0.020073, -0.142430, -0.045537, -0.016949
100.000000, 18, -0.362753, 0.000000, -0.017907, -0.145123, -0.046487, -0.016949
100.000000, 0, -0.359665, 0.000000, -0.539208, -0.002954, -0.000421, -0.016850
100.000000, 1, -0.359665, 0.000000, -0.430141, -0.005557, -0.001480, -0.016850
100.000000, 2, -0.359665, 0.000000, -0.343529, -0.010680, -0.003112, -0.016850
100.000000, 3, -0.359665, 0.000000, -0.274748, -0.018268, -0.005498, -0.016850
100.000000, 4, -0.359665, 0.000000, -0.220129, -0.028114, -0.008638, -0.016850
100.000000, 5, -0.359665, 0.000000, -0.176754, -0.039428, -0.012365, -0.016850
100.000000, 6, -0.359665, 0.000000, -0.142310, -0.051169, -0.016480, -0.016850
100.000000, 7, -0.359665, 0.000000, -0.114957, -0.062875, -0.020785, -0.016850
100.000000, 8, -0.359665, 0.000000, -0.093235, -0.074488, -0.025076, -0.016850
100.000000, 9, -0.359665, 0.000000, -0.075986, -0.086163, -0.029177, -0.016850
100.000000, 10, -0.359665, 0.000000, -0.062288, -0.097994, -0.032965, -0.016850
100.000000, 11, -0.359665, 0.000000, -0.051410, -0.109297, -0.036417, -0.016850
100.000000, 12, -0.359665, 0.000000, -0.042772, -0.118802, -0.039496, -0.016850
100.000000, 13, -0.359665, 0.000000, -0.035912, -0.125965, -0.042157, -0.016850
100.000000, 14, -0.359665, 0.000000, -0.030464, -0.131082, -0.044386, -0.016850
100.000000, 15, -0.359665, 0.000000, -0.026138, -0.134911, -0.046210, -0.016850
100.000000, 16, -0.359665, 0.000000, -0.022703, -0.138174, -0.047696, -0.016850
100.000000, 17, -0.359665, 0.000000, -0.019975, -0.141148, -0.048915, -0.016850
100.000000, 18, -0.359665, 0.000000, -0.017809, -0.143810, -0.049921, -0.016850
100.000000, 0, -0.356578, 0.000000, -0.539197, -0.002932, -0.000457, -0.016743
100.000000, 1, -0.356578, 0.000000, -0.430110, -0.005515, -0.001604, -0.016743
100.000000, 2, -0.356578, 0.000000, -0.343482, -0.010600, -0.003369, -0.016743
100.000000, 3, -0.356578, 0.000000, -0.274689, -0.018129, -0.005943, -0.016743
100.000000, 4, -0.356578, 0.000000, -0.220059, -0.027897, -0.009324, -0.016743
100.000000, 5, -0.356578, 0.000000, -0.176676, -0.039121, -0.013331, -0.016743
100.000000, 6, -0.356578, 0.000000, -0.142226, -0.050751, -0.017750, -0.016743
100.000000, 7, -0.356578, 0.000000, -0.114868, -0.062342, -0.022360, -0.016743
100.000000, 8, -0.356578, 0.000000, -0.093142, -0.073832, -0.026944, -0.016743
100.000000, 9, -0.356578, 0.000000, -0.075890, -0.085401, -0.031318, -0.016743
100.000000, 10, -0.356578, 0.000000, -0.062189, -0.097131, -0.035353, -0.016743
100.000000, 11, -0.356578, 0.000000, -0.051309, -0.108332, -0.039019, -0.016743
100.000000, 12, -0.356578, 0.000000, -0.042669, -0.117744, -0.042282, -0.016743
100.000000, 13, -0.356578, 0.000000, -0.035808, -0.124822, -0.045101, -0.016743
100.000000, 14, -0.356578, 0.000000, -0.030360, -0.129869, -0.047462, -0.016743
100.000000, 15, -0.356578, 0.000000, -0.026033, -0.133642, -0.049395, -0.016743
100.000000, 16, -0.356578, 0.000000, -0.022597, -0.136858, -0.050967, -0.016743
100.000000, 17, -0.356578, 0.000000, -0.019868, -0.139793, -0.052254, -0.016743
100.000000, 18, -0.356578, 0.000000, -0.017702, -0.142424, -0.053314, -0.016743
100.000000, 0, -0.353491, 0.000000, -0.539185, -0.002908, -0.000492, -0.016627
100.000000, 1, -0.353491, 0.000000, -0.430076, -0.005470, -0.001726, -0.016627
100.000000, 2, -0.353491, 0.000000, -0.343431, -0.010514, -0.003624, -0.016627
100.000000, 3, -0.353491, 0.000000, -0.274624, -0.017980, -0.006385, -0.016627
100.000000, 4, -0.353491, 0.000000, -0.219984, -0.027663, -0.010004, -0.016627
100.000000, 5, -0.353491, 0.000000, -0.176593, -0.038791, -0.014290, -0.016627
100.000000, 6, -0.353491, 0.000000, -0.142135, -0.050304, -0.019009, -0.016627
100.000000, 7, -0.353491, 0.000000, -0.114772, -0.061773, -0.023921, -0.016627
100.000000, 8, -0.353491, 0.000000, -0.093042, -0.073134, -0.028796, -0.016627
100.000000, 9, -0.353491, 0.000000, -0.075786, -0.084591, -0.033440, -0.016627
100.000000, 10, -0.353491, 0.000000, -0.062083, -0.096216, -0.037716, -0.016627
100.000000, 11, -0.353491, 0.000000, -0.051201, -0.107310, -0.041594, -0.016627
100.000000, 12, -0.353491, 0.000000, -0.042559, -0.116626, -0.045039, -0.016627
100.000000, 13, -0.353491, 0.000000, -0.035697, -0.123615, -0.048013, -0.016627
100.000000, 14, -0.353491, 0.000000, -0.030247, -0.128589, -0.050504, -0.016627
100.000000, 15, -0.353491, 0.000000, -0.025920, -0.132304, -0.052543, -0.016627
100.000000, 16, -0.353491, 0.000000, -0.022483, -0.135472, -0.054200, -0.016627
100.000000, 17, -0.353491, 0.000000, -0.019754, -0.138368, -0.055554, -0.016627
100.000000, 18, -0.353491, 0.000000, -0.017587, -0.140968, -0.056666, -0.016627
100.000000, 0, -0.350404, 0.000000, -0.539172, -0.002882, -0.000526, -0.016504
100.000000, 1, -0.350404, 0.000000, -0.430040, -0.005421, -0.001848, -0.016504
100.000000, 2, -0.350404, 0.000000, -0.343377, -0.010421, -0.003877, -0.016504
100.000000, 3, -0.350404, 0.000000, -0.274555, -0.017820, -0.006824, -0.016504
100.000000, 4, -0.350404, 0.000000, -0.219903, -0.027414, -0.010679, -0.016504
100.000000, 5, -0.350404, 0.000000, -0.176503, -0.038439, -0.015241, -0.016504
100.000000, 6, -0.350404, 0.000000, -0.142038, -0.049828, -0.020257, -0.016504
100.000000, 7, -0.350404, 0.000000, -0.114669, -0.061170, -0.025468, -0.016504
100.000000, 8, -0.350404, 0.000000, -0.092935, -0.072395, -0.030630, -0.016504
100.000000, 9, -0.350404, 0.000000, -0.075675, -0.083734, -0.035539, -0.016504
100.000000, 10, -0.350404, 0.000000, -0.061969, -0.095249, -0.040055, -0.016504
100.000000, 11, -0.350404, 0.000000, -0.051085, -0.106233, -0.044141, -0.016504
100.000000, 12, -0.350404, 0.000000, -0.042441, -0.115448, -0.047766, -0.016504
100.000000, 13, -0.350404, 0.000000, -0.035577, -0.122345, -0.050891, -0.016504
100.000000, 14, -0.350404, 0.000000, -0.030127, -0.127245, -0.053510, -0.016504
100.000000, 15, -0.350404, 0.000000, -0.025798, -0.130901, -0.055653, -0.016504
100.000000, 16, -0.350404, 0.000000, -0.022361, -0.134019, -0.057393, -0.016504
100.000000, 17, -0.350404, 0.000000, -0.019631, -0.136875, -0.058813, -0.016504
100.000000, 18, -0.350404, 0.000000, -0.017464, -0.139442, -0.059978, -0.016504
100.000000, 0, -0.347316, 0.000000, -0.539159, -0.002854, -0.000561, -0.016373
100.000000, 1, -0.347316, 0.000000, -0.430002, -0.005370, -0.001969, -0.016373
100.000000, 2, -0.347316, 0.000000, -0.343319, -0.010323, -0.004128, -0.016373
100.000000, 3, -0.347316, 0.000000, -0.274482, -0.017651, -0.007259, -0.016373
100.000000, 4, -0.347316, 0.000000, -0.219818, -0.027150, -0.011348, -0.016373
100.000000, 5, -0.347316, 0.000000, -0.176408, -0.038065, -0.016184, -0.016373
100.000000, 6, -0.347316, 0.000000, -0.141935, -0.049324, -0.021493, -0.016373
100.000000, 7, -0.347316, 0.000000, -0.114560, -0.060532, -0.027000, -0.016373
100.000000, 8, -0.347316, 0.000000, -0.092821, -0.071615, -0.032445, -0.016373
100.000000, 9, -0.347316, 0.000000, -0.075557, -0.082831, -0.037616, -0.016373
100.000000, 10, -0.347316, 0.000000, -0.061848, -0.094231, -0.042367, -0.016373
100.000000, 11, -0.347316, 0.000000, -0.050961, -0.105100, -0.046660, -0.016373
100.000000, 12, -0.347316, 0.000000, -0.042316, -0.114213, -0.050462, -0.016373
100.000000, 13, -0.347316, 0.000000, -0.035450, -0.121015, -0.053735, -0.016373
100.000000, 14, -0.347316, 0.000000, -0.029998, -0.125837, -0.056478, -0.016373
100.000000, 15, -0.347316, 0.000000, -0.025669, -0.129432, -0.058724, -0.016373
100.000000, 16, -0.347316, 0.000000, -0.022231, -0.132498, -0.060547, -0.016373
100.000000, 17, -0.347316, 0.000000, -0.019501, -0.135313, -0.062033, -0.016373
100.000000, 18, -0.347316, 0.000000, -0.017332, -0.137848, -0.063248, -0.016373
100.000000, 0, -0.344229, 0.000000, -0.539144, -0.002825, -0.000595, -0.016233
100.000000, 1, -0.344229, 0.000000, -0.429961, -0.005315, -0.002088, -0.016233
100.000000, 2, -0.344229, 0.000000, -0.343258, -0.010218, -0.004377, -0.016233
100.000000, 3, -0.344229, 0.000000, -0.274404, -0.017470, -0.007690, -0.016233
100.000000, 4, -0.344229, 0.000000, -0.219727, -0.026870, -0.012012, -0.016233
100.000000, 5, -0.344229, 0.000000, -0.176307, -0.037669, -0.017117, -0.016233
100.000000, 6, -0.344229, 0.000000, -0.141826, -0.048792, -0.022717, -0.016233
100.000000, 7, -0.344229, 0.000000, -0.114444, -0.059859, -0.028517, -0.016233
100.000000, 8, -0.344229, 0.000000, -0.092700, -0.070796, -0.034241, -0.016233
100.000000, 9, -0.344229, 0.000000, -0.075432, -0.081882, -0.039670, -0.016233
100.000000, 10, -0.344229, 0.000000, -0.061719, -0.093162, -0.044653, -0.016233
100.000000, 11, -0.344229, 0.000000, -0.050830, -0.103913, -0.049150, -0.016233
